metro_nonmetro,year,county_name,state_abbr,geoId,value
Metropolitan,2011,"Suffolk County",NY,us-ny-103,83360
Metropolitan,2011,"Tioga County",NY,us-ny-107,51675
Metropolitan,2011,"Tompkins County",NY,us-ny-109,49639
Metropolitan,2011,"Ulster County",NY,us-ny-111,54060
Metropolitan,2011,"Warren County",NY,us-ny-113,50807
Metropolitan,2011,"Washington County",NY,us-ny-115,48555
Metropolitan,2011,"Wayne County",NY,us-ny-117,51901
Metropolitan,2011,"Westchester County",NY,us-ny-119,76728
Metropolitan,2011,"Yates County",NY,us-ny-123,44776
Metropolitan,2012,"Albany County",NY,us-ny-001,57951
Metropolitan,2012,"Bronx County",NY,us-ny-005,32510
Metropolitan,2012,"Broome County",NY,us-ny-007,44709
Metropolitan,2012,"Chemung County",NY,us-ny-015,45193
Metropolitan,2012,"Dutchess County",NY,us-ny-027,66677
Metropolitan,2012,"Erie County",NY,us-ny-029,50370
Metropolitan,2012,"Herkimer County",NY,us-ny-043,45137
Metropolitan,2012,"Jefferson County",NY,us-ny-045,46008
Metropolitan,2012,"Kings County",NY,us-ny-047,44850
Metropolitan,2012,"Livingston County",NY,us-ny-051,52549
Metropolitan,2012,"Madison County",NY,us-ny-053,48220
Metropolitan,2012,"Monroe County",NY,us-ny-055,50811
Metropolitan,2012,"Nassau County",NY,us-ny-059,92543
Metropolitan,2012,"New York County",NY,us-ny-061,66739
Metropolitan,2012,"Niagara County",NY,us-ny-063,47548
Metropolitan,2012,"Oneida County",NY,us-ny-065,45973
Metropolitan,2012,"Onondaga County",NY,us-ny-067,52362
Metropolitan,2012,"Ontario County",NY,us-ny-069,52774
Metropolitan,2012,"Orange County",NY,us-ny-071,65761
Metropolitan,2012,"Orleans County",NY,us-ny-073,45329
Metropolitan,2012,"Oswego County",NY,us-ny-075,46487
Metropolitan,2012,"Putnam County",NY,us-ny-079,92950
Metropolitan,2012,"Queens County",NY,us-ny-081,54373
Metropolitan,2012,"Rensselaer County",NY,us-ny-083,59237
Metropolitan,2012,"Richmond County",NY,us-ny-085,70295
Metropolitan,2012,"Rockland County",NY,us-ny-087,81517
Metropolitan,2012,"Saratoga County",NY,us-ny-091,66677
Metropolitan,2012,"Schenectady County",NY,us-ny-093,54654
Metropolitan,2012,"Schoharie County",NY,us-ny-095,47581
Metropolitan,2012,"Suffolk County",NY,us-ny-103,85717
Metropolitan,2012,"Tioga County",NY,us-ny-107,56891
Metropolitan,2012,"Tompkins County",NY,us-ny-109,49159
Metropolitan,2012,"Ulster County",NY,us-ny-111,56832
Metropolitan,2012,"Warren County",NY,us-ny-113,52692
Metropolitan,2012,"Washington County",NY,us-ny-115,49964
Metropolitan,2012,"Wayne County",NY,us-ny-117,48991
Metropolitan,2012,"Westchester County",NY,us-ny-119,77166
Metropolitan,2012,"Yates County",NY,us-ny-123,43789
Metropolitan,2013,"Albany County",NY,us-ny-001,55778
Metropolitan,2013,"Bronx County",NY,us-ny-005,33079
Metropolitan,2013,"Broome County",NY,us-ny-007,45142
Metropolitan,2013,"Chemung County",NY,us-ny-015,45337
Metropolitan,2013,"Dutchess County",NY,us-ny-027,69300
Metropolitan,2013,"Erie County",NY,us-ny-029,51123
Metropolitan,2013,"Herkimer County",NY,us-ny-043,42460
Metropolitan,2013,"Jefferson County",NY,us-ny-045,46510
Metropolitan,2013,"Kings County",NY,us-ny-047,47067
Metropolitan,2013,"Livingston County",NY,us-ny-051,51901
Metropolitan,2013,"Madison County",NY,us-ny-053,51057
Metropolitan,2013,"Monroe County",NY,us-ny-055,51722
Metropolitan,2013,"Nassau County",NY,us-ny-059,95395
Metropolitan,2013,"New York County",NY,us-ny-061,71443
Metropolitan,2013,"Niagara County",NY,us-ny-063,46752
Metropolitan,2013,"Oneida County",NY,us-ny-065,44031
Metropolitan,2013,"Onondaga County",NY,us-ny-067,52055
Metropolitan,2013,"Ontario County",NY,us-ny-069,57846
Metropolitan,2013,"Orange County",NY,us-ny-071,68249
Metropolitan,2013,"Orleans County",NY,us-ny-073,43876
Metropolitan,2013,"Oswego County",NY,us-ny-075,46281
Metropolitan,2013,"Putnam County",NY,us-ny-079,92014
Metropolitan,2013,"Queens County",NY,us-ny-081,56307
Metropolitan,2013,"Rensselaer County",NY,us-ny-083,56643
Metropolitan,2013,"Richmond County",NY,us-ny-085,68621
Metropolitan,2013,"Rockland County",NY,us-ny-087,80132
Metropolitan,2013,"Saratoga County",NY,us-ny-091,69917
Metropolitan,2013,"Schenectady County",NY,us-ny-093,53978
Metropolitan,2013,"Schoharie County",NY,us-ny-095,49307
Metropolitan,2013,"Suffolk County",NY,us-ny-103,84940
Metropolitan,2013,"Tioga County",NY,us-ny-107,51026
Metropolitan,2013,"Tompkins County",NY,us-ny-109,49457
Metropolitan,2013,"Ulster County",NY,us-ny-111,56933
Metropolitan,2013,"Warren County",NY,us-ny-113,52552
Metropolitan,2013,"Washington County",NY,us-ny-115,48522
Metropolitan,2013,"Wayne County",NY,us-ny-117,50603
Metropolitan,2013,"Westchester County",NY,us-ny-119,83094
Metropolitan,2013,"Yates County",NY,us-ny-123,45509
Metropolitan,2014,"Albany County",NY,us-ny-001,60371
Metropolitan,2014,"Bronx County",NY,us-ny-005,33687
Metropolitan,2014,"Broome County",NY,us-ny-007,46283
Metropolitan,2014,"Chemung County",NY,us-ny-015,48880
Metropolitan,2014,"Dutchess County",NY,us-ny-027,70925
Metropolitan,2014,"Erie County",NY,us-ny-029,50134
Metropolitan,2014,"Herkimer County",NY,us-ny-043,44148
Metropolitan,2014,"Jefferson County",NY,us-ny-045,49781
Metropolitan,2014,"Kings County",NY,us-ny-047,47547
Metropolitan,2014,"Livingston County",NY,us-ny-051,49920
Metropolitan,2014,"Madison County",NY,us-ny-053,51600
Metropolitan,2014,"Monroe County",NY,us-ny-055,51371
Metropolitan,2014,"Nassau County",NY,us-ny-059,98312
Metropolitan,2014,"New York County",NY,us-ny-061,75459
Metropolitan,2014,"Niagara County",NY,us-ny-063,49274
Metropolitan,2014,"Oneida County",NY,us-ny-065,48350
Metropolitan,2014,"Onondaga County",NY,us-ny-067,52892
Metropolitan,2014,"Ontario County",NY,us-ny-069,58473
Metropolitan,2014,"Orange County",NY,us-ny-071,69228
Metropolitan,2014,"Orleans County",NY,us-ny-073,46577
Metropolitan,2014,"Oswego County",NY,us-ny-075,46926
Metropolitan,2014,"Putnam County",NY,us-ny-079,94334
Metropolitan,2014,"Queens County",NY,us-ny-081,56866
Metropolitan,2014,"Rensselaer County",NY,us-ny-083,59925
Metropolitan,2014,"Richmond County",NY,us-ny-085,70299
Metropolitan,2014,"Rockland County",NY,us-ny-087,83162
Metropolitan,2014,"Saratoga County",NY,us-ny-091,71885
Metropolitan,2014,"Schenectady County",NY,us-ny-093,56508
Metropolitan,2014,"Schoharie County",NY,us-ny-095,48718
Metropolitan,2014,"Suffolk County",NY,us-ny-103,85886
Metropolitan,2014,"Tioga County",NY,us-ny-107,52195
Metropolitan,2014,"Tompkins County",NY,us-ny-109,51880
Metropolitan,2014,"Ulster County",NY,us-ny-111,56718
Metropolitan,2014,"Warren County",NY,us-ny-113,54585
Metropolitan,2014,"Washington County",NY,us-ny-115,47547
Metropolitan,2014,"Wayne County",NY,us-ny-117,49191
Metropolitan,2014,"Westchester County",NY,us-ny-119,83152
Metropolitan,2014,"Yates County",NY,us-ny-123,48368
Metropolitan,2015,"Albany County",NY,us-ny-001,57312
Metropolitan,2015,"Bronx County",NY,us-ny-005,35102
Metropolitan,2015,"Broome County",NY,us-ny-007,46067
Metropolitan,2015,"Chemung County",NY,us-ny-015,51285
Metropolitan,2015,"Dutchess County",NY,us-ny-027,71348
Metropolitan,2015,"Erie County",NY,us-ny-029,52176
Metropolitan,2015,"Herkimer County",NY,us-ny-043,49504
Metropolitan,2015,"Jefferson County",NY,us-ny-045,50179
Metropolitan,2015,"Kings County",NY,us-ny-047,51026
Metropolitan,2015,"Livingston County",NY,us-ny-051,53945
Metropolitan,2015,"Madison County",NY,us-ny-053,58094
Metropolitan,2015,"Monroe County",NY,us-ny-055,54204
Metropolitan,2015,"Nassau County",NY,us-ny-059,101568
Metropolitan,2015,"New York County",NY,us-ny-061,75136
Metropolitan,2015,"Niagara County",NY,us-ny-063,48517
Metropolitan,2015,"Oneida County",NY,us-ny-065,47390
Metropolitan,2015,"Onondaga County",NY,us-ny-067,57114
Metropolitan,2015,"Ontario County",NY,us-ny-069,58085
Metropolitan,2015,"Orange County",NY,us-ny-071,71162
Metropolitan,2015,"Orleans County",NY,us-ny-073,48126
Metropolitan,2015,"Oswego County",NY,us-ny-075,49391
Metropolitan,2015,"Putnam County",NY,us-ny-079,90497
Metropolitan,2015,"Queens County",NY,us-ny-081,60241
Metropolitan,2015,"Rensselaer County",NY,us-ny-083,60117
Metropolitan,2015,"Richmond County",NY,us-ny-085,71058
Metropolitan,2015,"Rockland County",NY,us-ny-087,84249
Metropolitan,2015,"Saratoga County",NY,us-ny-091,75029
Metropolitan,2015,"Schenectady County",NY,us-ny-093,59432
Metropolitan,2015,"Schoharie County",NY,us-ny-095,50588
Metropolitan,2015,"Suffolk County",NY,us-ny-103,87634
Metropolitan,2015,"Tioga County",NY,us-ny-107,57541
Metropolitan,2015,"Tompkins County",NY,us-ny-109,55839
Metropolitan,2015,"Ulster County",NY,us-ny-111,58328
Metropolitan,2015,"Warren County",NY,us-ny-113,54492
Metropolitan,2015,"Washington County",NY,us-ny-115,51188
Metropolitan,2015,"Wayne County",NY,us-ny-117,51273
Metropolitan,2015,"Westchester County",NY,us-ny-119,85688
Metropolitan,2015,"Yates County",NY,us-ny-123,46392
Metropolitan,2016,"Albany County",NY,us-ny-001,61634
Metropolitan,2016,"Bronx County",NY,us-ny-005,37355
Metropolitan,2016,"Broome County",NY,us-ny-007,49927
Metropolitan,2016,"Chemung County",NY,us-ny-015,50722
Metropolitan,2016,"Dutchess County",NY,us-ny-027,73680
Metropolitan,2016,"Erie County",NY,us-ny-029,54175
Metropolitan,2016,"Herkimer County",NY,us-ny-043,49633
Metropolitan,2016,"Jefferson County",NY,us-ny-045,46206
Metropolitan,2016,"Kings County",NY,us-ny-047,54793
Metropolitan,2016,"Livingston County",NY,us-ny-051,54256
Metropolitan,2016,"Madison County",NY,us-ny-053,57703
Metropolitan,2016,"Monroe County",NY,us-ny-055,54684
Metropolitan,2016,"Nassau County",NY,us-ny-059,105486
Metropolitan,2016,"New York County",NY,us-ny-061,77214
Metropolitan,2016,"Niagara County",NY,us-ny-063,50328
Metropolitan,2016,"Oneida County",NY,us-ny-065,52404
Metropolitan,2016,"Onondaga County",NY,us-ny-067,56853
Metropolitan,2016,"Ontario County",NY,us-ny-069,58320
Metropolitan,2016,"Orange County",NY,us-ny-071,71963
Metropolitan,2016,"Orleans County",NY,us-ny-073,50750
Metropolitan,2016,"Oswego County",NY,us-ny-075,52621
Metropolitan,2016,"Putnam County",NY,us-ny-079,96267
Metropolitan,2016,"Queens County",NY,us-ny-081,61844
Metropolitan,2016,"Rensselaer County",NY,us-ny-083,63174
Metropolitan,2016,"Richmond County",NY,us-ny-085,75524
Metropolitan,2016,"Rockland County",NY,us-ny-087,84358
Metropolitan,2016,"Saratoga County",NY,us-ny-091,75904
Metropolitan,2016,"Schenectady County",NY,us-ny-093,57923
Metropolitan,2016,"Schoharie County",NY,us-ny-095,50244
Metropolitan,2016,"Suffolk County",NY,us-ny-103,92310
Metropolitan,2016,"Tioga County",NY,us-ny-107,55643
Metropolitan,2016,"Tompkins County",NY,us-ny-109,55778
Metropolitan,2016,"Ulster County",NY,us-ny-111,61421
Metropolitan,2016,"Warren County",NY,us-ny-113,55769
Metropolitan,2016,"Washington County",NY,us-ny-115,51052
Metropolitan,2016,"Wayne County",NY,us-ny-117,58521
Metropolitan,2016,"Westchester County",NY,us-ny-119,89380
Metropolitan,2016,"Yates County",NY,us-ny-123,48820
Nonmetropolitan,2009,"Allegany County",NY,us-ny-003,38828
Nonmetropolitan,2009,"Cattaraugus County",NY,us-ny-009,38811
Nonmetropolitan,2009,"Cayuga County",NY,us-ny-011,47926
Nonmetropolitan,2009,"Chautauqua County",NY,us-ny-013,38203
Nonmetropolitan,2009,"Chenango County",NY,us-ny-017,41515
Nonmetropolitan,2009,"Clinton County",NY,us-ny-019,45740
Nonmetropolitan,2009,"Columbia County",NY,us-ny-021,49795
Nonmetropolitan,2009,"Cortland County",NY,us-ny-023,42032
Nonmetropolitan,2009,"Delaware County",NY,us-ny-025,43340
Nonmetropolitan,2009,"Essex County",NY,us-ny-031,42924
Nonmetropolitan,2009,"Franklin County",NY,us-ny-033,40217
Nonmetropolitan,2009,"Fulton County",NY,us-ny-035,39467
Nonmetropolitan,2009,"Genesee County",NY,us-ny-037,49787
Nonmetropolitan,2009,"Greene County",NY,us-ny-039,45492
Nonmetropolitan,2009,"Hamilton County",NY,us-ny-041,43331
Nonmetropolitan,2009,"Lewis County",NY,us-ny-049,43741
Nonmetropolitan,2009,"Montgomery County",NY,us-ny-057,39541
Nonmetropolitan,2009,"Otsego County",NY,us-ny-077,41157
Nonmetropolitan,2009,"Schuyler County",NY,us-ny-097,42442
Nonmetropolitan,2009,"Seneca County",NY,us-ny-099,44321
Nonmetropolitan,2009,"St. Lawrence County",NY,us-ny-089,41627
Nonmetropolitan,2009,"Steuben County",NY,us-ny-101,42764
Nonmetropolitan,2009,"Sullivan County",NY,us-ny-105,43384
Nonmetropolitan,2009,"Wyoming County",NY,us-ny-121,47376
Nonmetropolitan,2010,"Allegany County",NY,us-ny-003,41384
Nonmetropolitan,2010,"Cattaraugus County",NY,us-ny-009,41266
Nonmetropolitan,2010,"Cayuga County",NY,us-ny-011,48453
Nonmetropolitan,2010,"Chautauqua County",NY,us-ny-013,39981
Nonmetropolitan,2010,"Chenango County",NY,us-ny-017,41418
Nonmetropolitan,2010,"Clinton County",NY,us-ny-019,44193
Nonmetropolitan,2010,"Columbia County",NY,us-ny-021,50620
Nonmetropolitan,2010,"Cortland County",NY,us-ny-023,41903
Nonmetropolitan,2010,"Delaware County",NY,us-ny-025,40252
Nonmetropolitan,2010,"Essex County",NY,us-ny-031,42053
Nonmetropolitan,2010,"Franklin County",NY,us-ny-033,41062
Nonmetropolitan,2010,"Fulton County",NY,us-ny-035,39939
Nonmetropolitan,2010,"Genesee County",NY,us-ny-037,47387
Nonmetropolitan,2010,"Greene County",NY,us-ny-039,45070
Nonmetropolitan,2010,"Hamilton County",NY,us-ny-041,45474
Nonmetropolitan,2010,"Lewis County",NY,us-ny-049,41093
Nonmetropolitan,2010,"Montgomery County",NY,us-ny-057,40035
Nonmetropolitan,2010,"Otsego County",NY,us-ny-077,42837
Nonmetropolitan,2010,"Schuyler County",NY,us-ny-097,46870
Nonmetropolitan,2010,"Seneca County",NY,us-ny-099,45961
Nonmetropolitan,2010,"St. Lawrence County",NY,us-ny-089,40008
Nonmetropolitan,2010,"Steuben County",NY,us-ny-101,45231
Nonmetropolitan,2010,"Sullivan County",NY,us-ny-105,43882
Nonmetropolitan,2010,"Wyoming County",NY,us-ny-121,46846
Nonmetropolitan,2011,"Allegany County",NY,us-ny-003,39900
Nonmetropolitan,2011,"Cattaraugus County",NY,us-ny-009,39368
Nonmetropolitan,2011,"Cayuga County",NY,us-ny-011,47875
Nonmetropolitan,2011,"Chautauqua County",NY,us-ny-013,40782
Nonmetropolitan,2011,"Chenango County",NY,us-ny-017,40693
Nonmetropolitan,2011,"Clinton County",NY,us-ny-019,49025
Nonmetropolitan,2011,"Columbia County",NY,us-ny-021,53500
Nonmetropolitan,2011,"Cortland County",NY,us-ny-023,44397
Nonmetropolitan,2011,"Delaware County",NY,us-ny-025,38208
Nonmetropolitan,2011,"Essex County",NY,us-ny-031,45668
Nonmetropolitan,2011,"Franklin County",NY,us-ny-033,40092
Nonmetropolitan,2011,"Fulton County",NY,us-ny-035,46976
Nonmetropolitan,2011,"Genesee County",NY,us-ny-037,45955
Nonmetropolitan,2011,"Greene County",NY,us-ny-039,45127
Nonmetropolitan,2011,"Hamilton County",NY,us-ny-041,43104
Nonmetropolitan,2011,"Lewis County",NY,us-ny-049,44097
Nonmetropolitan,2011,"Montgomery County",NY,us-ny-057,40160
Nonmetropolitan,2011,"Otsego County",NY,us-ny-077,43563
Nonmetropolitan,2011,"Schuyler County",NY,us-ny-097,45986
Nonmetropolitan,2011,"Seneca County",NY,us-ny-099,45951
Nonmetropolitan,2011,"St. Lawrence County",NY,us-ny-089,42609
Nonmetropolitan,2011,"Steuben County",NY,us-ny-101,43834
Nonmetropolitan,2011,"Sullivan County",NY,us-ny-105,46161
Nonmetropolitan,2011,"Wyoming County",NY,us-ny-121,50192
Nonmetropolitan,2012,"Allegany County",NY,us-ny-003,41623
Nonmetropolitan,2012,"Cattaraugus County",NY,us-ny-009,42822
Nonmetropolitan,2012,"Cayuga County",NY,us-ny-011,49412
Nonmetropolitan,2012,"Chautauqua County",NY,us-ny-013,41194
Nonmetropolitan,2012,"Chenango County",NY,us-ny-017,42747
Nonmetropolitan,2012,"Clinton County",NY,us-ny-019,49198
Nonmetropolitan,2012,"Columbia County",NY,us-ny-021,52891
Nonmetropolitan,2012,"Cortland County",NY,us-ny-023,45781
Nonmetropolitan,2012,"Delaware County",NY,us-ny-025,41195
Nonmetropolitan,2012,"Essex County",NY,us-ny-031,45676
Nonmetropolitan,2012,"Franklin County",NY,us-ny-033,44697
Nonmetropolitan,2012,"Fulton County",NY,us-ny-035,43918
Nonmetropolitan,2012,"Genesee County",NY,us-ny-037,50476
Nonmetropolitan,2012,"Greene County",NY,us-ny-039,45773
Nonmetropolitan,2012,"Hamilton County",NY,us-ny-041,44957
Nonmetropolitan,2012,"Lewis County",NY,us-ny-049,46952
Nonmetropolitan,2012,"Montgomery County",NY,us-ny-057,41034
Nonmetropolitan,2012,"Otsego County",NY,us-ny-077,47318
Nonmetropolitan,2012,"Schuyler County",NY,us-ny-097,46983
Nonmetropolitan,2012,"Seneca County",NY,us-ny-099,47297
Nonmetropolitan,2012,"St. Lawrence County",NY,us-ny-089,41640
Nonmetropolitan,2012,"Steuben County",NY,us-ny-101,46110
Nonmetropolitan,2012,"Sullivan County",NY,us-ny-105,46102
Nonmetropolitan,2012,"Wyoming County",NY,us-ny-121,48470
Nonmetropolitan,2013,"Allegany County",NY,us-ny-003,41849
Nonmetropolitan,2013,"Cattaraugus County",NY,us-ny-009,40936
Nonmetropolitan,2013,"Cayuga County",NY,us-ny-011,48976
Nonmetropolitan,2013,"Chautauqua County",NY,us-ny-013,40468
Nonmetropolitan,2013,"Chenango County",NY,us-ny-017,44328
Nonmetropolitan,2013,"Clinton County",NY,us-ny-019,45900
Nonmetropolitan,2013,"Columbia County",NY,us-ny-021,57094
Nonmetropolitan,2013,"Cortland County",NY,us-ny-023,46163
Nonmetropolitan,2013,"Delaware County",NY,us-ny-025,43380
Nonmetropolitan,2013,"Essex County",NY,us-ny-031,46337
Nonmetropolitan,2013,"Franklin County",NY,us-ny-033,42672
Nonmetropolitan,2013,"Fulton County",NY,us-ny-035,42264
Nonmetropolitan,2013,"Genesee County",NY,us-ny-037,42641
Nonmetropolitan,2013,"Greene County",NY,us-ny-039,50190
Nonmetropolitan,2013,"Hamilton County",NY,us-ny-041,45737
Nonmetropolitan,2013,"Lewis County",NY,us-ny-049,45926
Nonmetropolitan,2013,"Montgomery County",NY,us-ny-057,43880
Nonmetropolitan,2013,"Otsego County",NY,us-ny-077,47689
Nonmetropolitan,2013,"Schuyler County",NY,us-ny-097,44080
Nonmetropolitan,2013,"Seneca County",NY,us-ny-099,45265
Nonmetropolitan,2013,"St. Lawrence County",NY,us-ny-089,43556
Nonmetropolitan,2013,"Steuben County",NY,us-ny-101,46540
Nonmetropolitan,2013,"Sullivan County",NY,us-ny-105,46928
Nonmetropolitan,2013,"Wyoming County",NY,us-ny-121,51676
Nonmetropolitan,2014,"Allegany County",NY,us-ny-003,42655
Nonmetropolitan,2014,"Cattaraugus County",NY,us-ny-009,43892
Nonmetropolitan,2014,"Cayuga County",NY,us-ny-011,52792
Nonmetropolitan,2014,"Chautauqua County",NY,us-ny-013,41757
Nonmetropolitan,2014,"Chenango County",NY,us-ny-017,46387
Nonmetropolitan,2014,"Clinton County",NY,us-ny-019,51576
Nonmetropolitan,2014,"Columbia County",NY,us-ny-021,55047
Nonmetropolitan,2014,"Cortland County",NY,us-ny-023,48357
Nonmetropolitan,2014,"Delaware County",NY,us-ny-025,45860
Nonmetropolitan,2014,"Essex County",NY,us-ny-031,50182
Nonmetropolitan,2014,"Franklin County",NY,us-ny-033,45704
Nonmetropolitan,2014,"Fulton County",NY,us-ny-035,45409
Nonmetropolitan,2014,"Genesee County",NY,us-ny-037,52410
Nonmetropolitan,2014,"Greene County",NY,us-ny-039,52597
Nonmetropolitan,2014,"Hamilton County",NY,us-ny-041,49137
Nonmetropolitan,2014,"Lewis County",NY,us-ny-049,47542
Nonmetropolitan,2014,"Montgomery County",NY,us-ny-057,40923
Nonmetropolitan,2014,"Otsego County",NY,us-ny-077,43104
Nonmetropolitan,2014,"Schuyler County",NY,us-ny-097,48135
Nonmetropolitan,2014,"Seneca County",NY,us-ny-099,49809
Nonmetropolitan,2014,"St. Lawrence County",NY,us-ny-089,43518
Nonmetropolitan,2014,"Steuben County",NY,us-ny-101,46849
Nonmetropolitan,2014,"Sullivan County",NY,us-ny-105,48908
Nonmetropolitan,2014,"Wyoming County",NY,us-ny-121,53783
